temperature,humidity,light_intensity,fan_cooling_pwm,fan_circulation_pwm,water_pump_pwm,grow_light_pwm
25.268438068853644,84.82263589374725,0.0,0.7297360601737549,44.45288688167964,0.0,59.19646395079561
25.132133852942218,77.89951771886088,52.75893918523868,0.3590898948341446,28.927942744386524,8.915191522729395e-13,14.579598124368898
25.065056983422874,73.39428372956479,65.75334902993,0.17671842234683646,18.824808330723993,0.0,3.5905987253314366
25.03204352172856,70.4625174302968,68.95385413256443,0.08698202530369113,12.249747842268238,1.839327622705252e-14,0.884181628899462
25.01579186576015,68.55472796728287,69.74218155495205,0.04283798421490726,7.97161153139393,0.0,0.21800204681783708
25.0077869815519,67.31322581823312,69.93649139152137,0.021115781126874577,5.1874992308772985,2.2184137336536477e-15,0.05372063357587796
25.003840916227677,66.50532266786625,69.98436188583345,0.010334162674444444,3.3748713623071813,0.0,0.013220276383677888
25.001906700203744,65.97967019815225,69.99614702583183,0.005111425357355837,2.196348754302449,1.5133131431957557e-16,0.003256945238870403
25.000949316379767,65.63757654795297,69.99905059648758,0.0025369130810234826,1.4293781315053093,8.450471903265859e-17,0.0008026855865793542
25.000473847779638,65.41494166630832,69.99976610391977,0.0010791662840282292,0.9303978216267385,0.0,0.00019683670416754755
25.00026458805907,65.2700341758571,69.99994210297113,0.0007380379824653081,0.6055254729287392,0.0,4.879848744507796e-05
25.000127423555796,65.17572735658209,69.9999856910318,0.0002691148250315265,0.3940436221317386,6.096895993011212e-17,1.2067753268804523e-05
25.000074313976462,65.11435707479615,69.99999646584187,0.0001481512881961152,0.2575180992555403,4.4128875682979613e-17,2.946056800278789e-06
25.000044659885585,65.07431063052107,69.99999911673798,8.841932341002709e-05,0.16736752661399126,9.873318946446729e-18,7.325178846435866e-07
25.000026930998516,65.04828504904454,69.99999977812436,5.852025957228875e-05,0.11085355637700962,0.0,1.8454704138286411e-07
25.00001545985973,65.03116406227628,69.99999994442629,3.4377181885672295e-05,0.07156287330473361,0.0,4.08396236391743e-08
25.000008757296474,65.02011226716127,69.99999998446503,2.855215573964242e-05,0.04643391780898939,0.0,6.6013122511967195e-09
25.000003598743465,65.0129548419852,69.99999999421291,7.01420661545232e-06,0.029744439302412145,3.360529511329813e-18,0.0
25.000002186738126,65.00836104280681,69.99999999710646,1.580382315711598e-05,0.019146465108700075,7.9408624808800305e-19,5.2284022371497285e-20
24.999999597490838,65.0054012659451,69.99999999855324,1.4540023863859144e-05,0.012342279049884027,0.0,0.0
24.999997456738175,65.00349187979697,69.99999999927661,8.470329472543003e-21,0.007050251510100512,0.0,7.622567289646142e-23
24.999997711064356,65.00235036967133,69.9999999996383,0.0,0.0034164751850242763,0.0,2.7611288847020064e-21
24.99999793995792,65.00171492594392,69.99999999981915,9.0801931945661e-19,0.002974469982352596,4.336808689942018e-19,4.1359030627651384e-25
24.99999814596213,65.00120311320269,69.99999999990958,3.3881317890172014e-21,0.0017126586169000373,4.336808689942018e-19,2.6103338590335894e-19
24.99999833136592,65.00088145819066,69.9999999999548,1.4484263398048536e-19,0.001626778260320955,2.168404344971009e-19,0.0
24.999998498229328,65.00060859809079,69.9999999999774,4.235164736271502e-22,0.0014577258842551626,5.421010862427522e-20,0.0
24.999998648406393,65.00038675074101,69.9999999999887,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999998783565754,65.00034856988128,69.99999999999436,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999890520918,65.00031516162902,69.99999999999719,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999901468826,65.00028592940828,69.9999999999986,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999113219435,65.00026035121513,69.9999999999993,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999920189749,65.00023797029614,69.99999999999966,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999928170774,65.00021838699202,69.99999999999983,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999353536968,65.00020125160091,69.99999999999991,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999418183272,65.0001862581337,69.99999999999996,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999476364945,65.00017313884987,69.99999999999999,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999952872845,65.00016165947653,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999575855604,65.00015161502486,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999618270042,65.00014282612965,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999656443038,65.00013513584634,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999690798735,65.00012840684843,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999972171886,65.00012251897527,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999749546976,65.00011736708626,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999977459228,65.00011285918337,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999979713305,65.00010891476835,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999817419745,65.00010546340519,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999983567777,65.00010244346244,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999852109994,65.00009980101252,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999866898996,65.00009748886885,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999880209096,65.00009546574313,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999892188185,65.00009369550813,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999902969368,65.0000921465525,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999991267243,65.00009079121634,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999921405188,65.00008960529719,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999929264668,65.00008856761794,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999936338202,65.00008765964859,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999994270438,65.0000868651754,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999948433942,65.00008617001137,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999953590546,65.00008556174285,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.99999995823149,65.00008502950789,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
24.999999962408342,65.00008456380229,70.0,1.6093625997831706e-20,0.0005277136131995601,0.00031467172107113627,6.617444900424222e-24
